cell_id,mean_ite,bathymetry,depth_zone
LAT35.1_LON-39.5,-0.34738292210873956,4200,deep
LAT35.1_LON-39.6,-0.3532738964900341,4200,deep
LAT35.1_LON-39.7,-0.3519128059206192,4200,deep
LAT35.1_LON-39.8,-0.35093328266380813,4200,deep
LAT35.2_LON-30.0,-0.34521471174139307,4200,deep
LAT35.2_LON-30.3,-0.3538524960069979,4200,deep
LAT35.2_LON-30.4,-0.34582140468321465,4200,deep
LAT35.2_LON-30.5,-0.34688204304624,4200,deep
LAT35.2_LON-30.6,-0.3470764552653906,4200,deep
LAT35.2_LON-30.8,-0.34933837428286346,4200,deep
LAT35.2_LON-31.0,-0.34495161593690965,4200,deep
LAT35.2_LON-31.1,-0.3492456681044172,4200,deep
LAT35.2_LON-31.2,-0.3477227028954168,4200,deep
LAT35.2_LON-31.3,-0.3512214968594851,4200,deep
LAT35.2_LON-31.4,-0.34787696124758455,4200,deep
LAT35.2_LON-31.5,-0.3516894686274035,4200,deep
LAT35.2_LON-32.1,-0.3503526282179086,4200,deep
LAT35.2_LON-32.4,-0.3497311863294491,4200,deep
LAT35.2_LON-33.1,-0.34511800088679595,4200,deep
LAT35.2_LON-33.2,-0.34859082965329713,4200,deep
LAT35.2_LON-33.7,-0.34878578837575536,4200,deep
LAT35.2_LON-33.8,-0.34733006476184386,4200,deep
LAT35.2_LON-34.0,-0.3490511462481828,4200,deep
LAT35.2_LON-34.1,-0.34988823116163137,4200,deep
LAT35.2_LON-34.2,-0.34493219770999295,4200,deep
LAT35.2_LON-34.3,-0.35136080007710946,4200,deep
LAT35.2_LON-34.4,-0.3450650381943581,4200,deep
LAT35.2_LON-34.6,-0.35135783264307985,4200,deep
LAT35.2_LON-34.7,-0.34714097410117944,4200,deep
LAT35.2_LON-34.8,-0.3512800431884585,4200,deep
LAT35.2_LON-34.9,-0.3480741503607733,4200,deep
LAT35.2_LON-35.0,-0.3525159209169997,4200,deep
LAT35.2_LON-35.1,-0.34847820462342216,4200,deep
LAT35.2_LON-35.2,-0.3452457598271443,4200,deep
LAT35.2_LON-35.3,-0.34526613246134813,4200,deep
LAT35.2_LON-35.4,-0.34889350367613653,4200,deep
LAT35.2_LON-35.5,-0.35040199567435637,4200,deep
LAT35.2_LON-35.6,-0.3525922918783973,4200,deep
LAT35.2_LON-35.7,-0.34879547437879643,4200,deep
LAT35.2_LON-35.9,-0.3498666100118567,4200,deep
LAT35.2_LON-36.0,-0.34940555857674144,4200,deep
LAT35.2_LON-36.2,-0.3435120564153801,4200,deep
LAT35.2_LON-36.3,-0.35055721443214405,4200,deep
LAT35.2_LON-36.4,-0.3508000069276067,4200,deep
LAT35.2_LON-36.5,-0.3510276103773205,4200,deep
LAT35.2_LON-36.6,-0.3468428843804806,4200,deep
LAT35.2_LON-36.7,-0.34508787658005075,4200,deep
LAT35.2_LON-36.8,-0.3468322320160261,4200,deep
LAT35.2_LON-37.1,-0.34621486268425133,4200,deep
LAT35.2_LON-37.2,-0.35276789885933274,4200,deep
LAT35.2_LON-37.4,-0.3511152858708952,4200,deep
LAT35.2_LON-37.5,-0.34490616554221115,4200,deep
LAT35.2_LON-37.6,-0.3492477771801956,4200,deep
LAT35.2_LON-37.8,-0.3493414484929297,4200,deep
LAT35.2_LON-37.9,-0.3480260369189226,4200,deep
LAT35.2_LON-38.0,-0.3458297311904673,4200,deep
LAT35.2_LON-38.1,-0.34908376823840975,4200,deep
LAT35.2_LON-38.2,-0.34592170684026063,4200,deep
LAT35.2_LON-38.3,-0.3489259885031553,4200,deep
LAT35.2_LON-38.5,-0.34511800088679595,4200,deep
LAT35.2_LON-38.6,-0.34520247580872937,4200,deep
LAT35.2_LON-39.2,-0.34938611195738983,4200,deep
LAT35.2_LON-39.4,-0.34622057091541236,4200,deep
LAT35.2_LON-39.5,-0.351486698600267,4200,deep
LAT35.2_LON-39.7,-0.35092788405638825,4200,deep
LAT35.2_LON-39.9,-0.34549283978059503,4200,deep
LAT35.2_LON-40.0,-0.34948288961534457,4200,deep
LAT35.3_LON-30.0,-0.34530026113629303,4200,deep
LAT35.3_LON-30.3,-0.3491425112875537,4200,deep
LAT35.3_LON-30.4,-0.35080034628740936,4200,deep
LAT35.3_LON-30.5,-0.3513487084298295,4200,deep
LAT35.3_LON-30.6,-0.34524125455130555,4200,deep
LAT35.3_LON-30.7,-0.3519128059206192,4200,deep
LAT35.3_LON-31.0,-0.3461213791543132,4200,deep
LAT35.3_LON-31.1,-0.34801000370770074,4200,deep
LAT35.3_LON-31.2,-0.34949070574126084,4200,deep
LAT35.3_LON-31.3,-0.344060812523288,4200,deep
LAT35.3_LON-31.4,-0.34784515451557796,4200,deep
LAT35.3_LON-31.9,-0.34874623084885575,4200,deep
LAT35.3_LON-32.1,-0.35267342427730847,4200,deep
LAT35.3_LON-32.6,-0.3535891206143157,4200,deep
LAT35.3_LON-32.7,-0.34652388218021885,4200,deep
LAT35.3_LON-33.3,-0.353598789054289,4200,deep
LAT35.3_LON-33.5,-0.34929279715233663,4200,deep
LAT35.3_LON-33.6,-0.3483588897527601,4200,deep
LAT35.3_LON-33.9,-0.3501453942568757,4200,deep
LAT35.3_LON-34.1,-0.34678965646431414,4200,deep
LAT35.3_LON-34.5,-0.3498300894824894,4200,deep
LAT35.3_LON-34.6,-0.3480432299019276,4200,deep
LAT35.3_LON-34.7,-0.34851193745087716,4200,deep
LAT35.3_LON-34.8,-0.34852309253117486,4200,deep
LAT35.3_LON-34.9,-0.34639801969561307,4200,deep
LAT35.3_LON-35.0,-0.35147626016091466,4200,deep
LAT35.3_LON-35.3,-0.349156964741918,4200,deep
LAT35.3_LON-35.4,-0.3499204538984057,4200,deep
LAT35.3_LON-35.5,-0.3488937817742629,4200,deep
LAT35.3_LON-35.7,-0.34698215707062363,4200,deep
LAT35.3_LON-35.9,-0.34735524494164105,4200,deep
LAT35.3_LON-36.1,-0.3468062917164396,4200,deep
LAT35.3_LON-36.3,-0.34613396764307025,4200,deep
LAT35.3_LON-36.6,-0.34508787658005075,4200,deep
LAT35.3_LON-37.0,-0.345432151838894,4200,deep
LAT35.3_LON-37.2,-0.3452109046717561,4200,deep
LAT35.3_LON-37.3,-0.3520296125586493,4200,deep
LAT35.3_LON-37.4,-0.34933892358422763,4200,deep
LAT35.3_LON-37.7,-0.3485295922106797,4200,deep
LAT35.3_LON-37.8,-0.3511908120420829,4200,deep
LAT35.3_LON-37.9,-0.35091243622727814,4200,deep
LAT35.3_LON-38.0,-0.3462240615604537,4200,deep
LAT35.3_LON-38.1,-0.34581225340581895,4200,deep
LAT35.3_LON-38.2,-0.346862486327818,4200,deep
LAT35.3_LON-38.3,-0.34759742788995407,4200,deep
LAT35.3_LON-38.4,-0.34878578837575536,4200,deep
LAT35.3_LON-38.5,-0.34692626229727386,4200,deep
LAT35.3_LON-38.6,-0.35239055031200117,4200,deep
LAT35.3_LON-38.7,-0.3498520159707166,4200,deep
LAT35.3_LON-38.9,-0.3512298079316878,4200,deep
LAT35.3_LON-39.1,-0.347898750158099,4200,deep
LAT35.3_LON-39.2,-0.3510725462117713,4200,deep
LAT35.3_LON-39.3,-0.35234334022799607,4200,deep
LAT35.3_LON-39.4,-0.34927771131326496,4200,deep
LAT35.3_LON-39.7,-0.34901746470430645,4200,deep
LAT35.3_LON-39.8,-0.35051626228098626,4200,deep
LAT35.3_LON-39.9,-0.3525159209169997,4200,deep
LAT35.3_LON-40.0,-0.35568700190451,4200,deep
LAT35.4_LON-30.0,-0.3496389830223758,4200,deep
LAT35.4_LON-30.1,-0.34549283978059503,4200,deep
LAT35.4_LON-30.2,-0.3462707436777061,4200,deep
LAT35.4_LON-30.3,-0.34877789660684255,4200,deep
LAT35.4_LON-30.4,-0.34526071006658754,4200,deep
LAT35.4_LON-30.6,-0.35357746312624067,4200,deep
LAT35.4_LON-30.8,-0.3490472411123856,4200,deep
LAT35.4_LON-30.9,-0.3471828306977929,4200,deep
LAT35.4_LON-31.0,-0.3513884879439005,4200,deep
LAT35.4_LON-31.1,-0.35038039492095235,4200,deep
LAT35.4_LON-31.2,-0.3505645643018757,4200,deep
LAT35.4_LON-31.3,-0.3480432299019276,4200,deep
LAT35.4_LON-31.4,-0.34692066498851554,4200,deep
LAT35.4_LON-31.5,-0.3534548034409601,4200,deep
LAT35.4_LON-32.0,-0.3526188377572442,4200,deep
LAT35.4_LON-32.1,-0.3483885872022131,4200,deep
LAT35.4_LON-32.2,-0.34614611039598836,4200,deep
LAT35.4_LON-32.5,-0.34549283978059503,4200,deep
LAT35.4_LON-32.7,-0.34647297540218935,4200,deep
LAT35.4_LON-33.1,-0.34927847946981516,4200,deep
LAT35.4_LON-33.2,-0.3525983432943567,4200,deep
LAT35.4_LON-33.4,-0.35052480192269964,4200,deep
LAT35.4_LON-33.5,-0.3511152858708952,4200,deep
LAT35.4_LON-33.6,-0.351790582963656,4200,deep
LAT35.4_LON-33.7,-0.34491240774329657,4200,deep
LAT35.4_LON-33.8,-0.3462108912198681,4200,deep
LAT35.4_LON-34.1,-0.3490511462481828,4200,deep
LAT35.4_LON-34.2,-0.3456154755455711,4200,deep
LAT35.4_LON-34.4,-0.3512112726177256,4200,deep
LAT35.4_LON-34.6,-0.34520247580872937,4200,deep
LAT35.4_LON-34.9,-0.3484770291988026,4200,deep
LAT35.4_LON-35.0,-0.34512426171486427,4200,deep
LAT35.4_LON-35.1,-0.3526189681564149,4200,deep
LAT35.4_LON-35.6,-0.3497311863294491,4200,deep
LAT35.4_LON-35.7,-0.35240237001052754,4200,deep
LAT35.4_LON-35.8,-0.3483000352995078,4200,deep
LAT35.4_LON-35.9,-0.34909952893423757,4200,deep
LAT35.4_LON-36.2,-0.34470473290862064,4200,deep
LAT35.4_LON-36.3,-0.3447780453064846,4200,deep
LAT35.4_LON-36.4,-0.34860301391237136,4200,deep
LAT35.4_LON-36.5,-0.3527707788001141,4200,deep
LAT35.4_LON-36.6,-0.34933892358422763,4200,deep
LAT35.4_LON-36.7,-0.3533926126801018,4200,deep
LAT35.4_LON-36.9,-0.3461121534392302,4200,deep
LAT35.4_LON-37.2,-0.34755176169440777,4200,deep
LAT35.4_LON-37.3,-0.3471724935481415,4200,deep
LAT35.4_LON-37.4,-0.348132385431779,4200,deep
LAT35.4_LON-37.5,-0.350681766279567,4200,deep
LAT35.4_LON-37.6,-0.34721086705316323,4200,deep
LAT35.4_LON-37.7,-0.35357746312624067,4200,deep
LAT35.4_LON-37.8,-0.35239709502004424,4200,deep
LAT35.4_LON-37.9,-0.3475578243441523,4200,deep
LAT35.4_LON-38.0,-0.3491224000497966,4200,deep
LAT35.4_LON-38.1,-0.3512214968594851,4200,deep
LAT35.4_LON-38.2,-0.3493987835172724,4200,deep
LAT35.4_LON-38.3,-0.34399055663403627,4200,deep
LAT35.4_LON-38.5,-0.3482941920189352,4200,deep
LAT35.4_LON-38.6,-0.3527707788001141,4200,deep
LAT35.4_LON-38.7,-0.3492192685349862,4200,deep
LAT35.4_LON-39.0,-0.349580635128528,4200,deep
LAT35.4_LON-39.2,-0.3492636143166692,4200,deep
LAT35.4_LON-39.3,-0.3491144760844603,4200,deep
LAT35.4_LON-39.4,-0.34810278237282605,4200,deep
LAT35.4_LON-39.5,-0.3469084090799354,4200,deep
LAT35.4_LON-39.6,-0.3502542991803934,4200,deep
LAT35.4_LON-39.8,-0.34923503758597485,4200,deep
LAT35.4_LON-39.9,-0.34832690067136185,4200,deep
LAT35.5_LON-30.3,-0.35357746312624067,4200,deep
LAT35.5_LON-30.4,-0.34923503758597485,4200,deep
LAT35.5_LON-30.6,-0.3447625204297763,4200,deep
LAT35.5_LON-30.7,-0.34722537425747,4200,deep
LAT35.5_LON-30.9,-0.34763289606563,4200,deep
LAT35.5_LON-31.1,-0.3447989840634098,4200,deep
LAT35.5_LON-31.4,-0.34823720587433427,4200,deep
LAT35.5_LON-31.5,-0.3498503584141269,4200,deep
LAT35.5_LON-31.7,-0.35019468831939854,4200,deep
LAT35.5_LON-32.1,-0.3482357369200976,4200,deep
LAT35.5_LON-32.2,-0.3504759690761929,4200,deep
LAT35.5_LON-32.4,-0.3495269536279324,4200,deep
LAT35.5_LON-32.6,-0.3486469322577316,4200,deep
LAT35.5_LON-32.8,-0.3489729898557968,4200,deep
LAT35.5_LON-33.3,-0.350080244007533,4200,deep
LAT35.5_LON-33.5,-0.35141131839213685,4200,deep
LAT35.5_LON-33.6,-0.35065257084944423,4200,deep
LAT35.5_LON-33.7,-0.35557826240415635,4200,deep
LAT35.5_LON-33.9,-0.34930235710668267,4200,deep
LAT35.5_LON-34.0,-0.34873035013694814,4200,deep
LAT35.5_LON-34.1,-0.347171669227589,4200,deep
LAT35.5_LON-34.2,-0.3467775444617849,4200,deep
LAT35.5_LON-34.4,-0.3507890301034824,4200,deep
LAT35.5_LON-34.5,-0.3471101450667182,4200,deep
LAT35.5_LON-34.6,-0.35120594684846773,4200,deep
LAT35.5_LON-34.7,-0.3473208237421727,4200,deep
LAT35.5_LON-34.8,-0.3522767583745097,4200,deep
LAT35.5_LON-35.0,-0.3498181080072023,4200,deep
LAT35.5_LON-35.1,-0.3473517221715484,4200,deep
LAT35.5_LON-35.3,-0.34892572268812794,4200,deep
LAT35.5_LON-35.5,-0.3451541569926611,4200,deep
LAT35.5_LON-35.6,-0.34952900288218425,4200,deep
LAT35.5_LON-35.9,-0.3448583225129765,4200,deep
LAT35.5_LON-36.1,-0.347298532027609,4200,deep
LAT35.5_LON-36.9,-0.3480432299019276,4200,deep
LAT35.5_LON-37.1,-0.3472964635240862,4200,deep
LAT35.5_LON-37.2,-0.3472176029482379,4200,deep
LAT35.5_LON-37.3,-0.34564408311839806,4200,deep
LAT35.5_LON-37.4,-0.35190399458340277,4200,deep
LAT35.5_LON-37.5,-0.3441257695372768,4200,deep
LAT35.5_LON-38.0,-0.34582050048303464,4200,deep
LAT35.5_LON-38.1,-0.3467919994132843,4200,deep
LAT35.5_LON-38.2,-0.3510286201822863,4200,deep
LAT35.5_LON-38.3,-0.3508201414783838,4200,deep
LAT35.5_LON-38.7,-0.3520198763540787,4200,deep
LAT35.5_LON-38.8,-0.34824027867509066,4200,deep
LAT35.5_LON-39.2,-0.3504505461000939,4200,deep
LAT35.5_LON-39.3,-0.3513884879439005,4200,deep
LAT35.5_LON-39.4,-0.34931724579917645,4200,deep
LAT35.5_LON-39.8,-0.349818254221527,4200,deep
LAT35.6_LON-30.2,-0.3520497581664989,4200,deep
LAT35.6_LON-30.5,-0.35276387172162593,4200,deep
LAT35.6_LON-30.6,-0.34752431523758676,4200,deep
LAT35.6_LON-30.7,-0.3441257695372768,4200,deep
LAT35.6_LON-31.3,-0.34543819891097455,4200,deep
LAT35.6_LON-31.4,-0.35113339948019173,4200,deep
LAT35.6_LON-31.7,-0.3474426284610177,4200,deep
LAT35.6_LON-32.0,-0.3458582025214354,4200,deep
LAT35.6_LON-32.1,-0.3538575930202371,4200,deep
LAT35.6_LON-32.2,-0.350883976219331,4200,deep
LAT35.6_LON-32.3,-0.3490511462481828,4200,deep
LAT35.6_LON-32.4,-0.34554097498562064,4200,deep
LAT35.6_LON-32.5,-0.3497061369904173,4200,deep
LAT35.6_LON-32.8,-0.34791245158450157,4200,deep
LAT35.6_LON-33.0,-0.34817670464893424,4200,deep
LAT35.6_LON-33.2,-0.34862733406463353,4200,deep
LAT35.6_LON-33.4,-0.35004432788496614,4200,deep
LAT35.6_LON-33.5,-0.3497061369904173,4200,deep
LAT35.6_LON-33.6,-0.3528768968756595,4200,deep
LAT35.6_LON-33.7,-0.3474303986550505,4200,deep
LAT35.6_LON-33.8,-0.34544744282158935,4200,deep
LAT35.6_LON-33.9,-0.34582140468321465,4200,deep
LAT35.6_LON-34.0,-0.35233971474554254,4200,deep
LAT35.6_LON-34.1,-0.3462108912198681,4200,deep
LAT35.6_LON-34.2,-0.34903511620622285,4200,deep
LAT35.6_LON-34.4,-0.34586842734994216,4200,deep
LAT35.6_LON-34.5,-0.3464904912931068,4200,deep
LAT35.6_LON-34.6,-0.34694149433796134,4200,deep
LAT35.6_LON-35.0,-0.3437839106113422,4200,deep
LAT35.6_LON-35.2,-0.348643960391242,4200,deep
LAT35.6_LON-35.3,-0.3493765039788018,4200,deep
LAT35.6_LON-35.7,-0.3478880241224755,4200,deep
LAT35.6_LON-35.8,-0.35091492845249844,4200,deep
LAT35.6_LON-35.9,-0.3461213791543132,4200,deep
LAT35.6_LON-36.0,-0.34530320269112863,4200,deep
LAT35.6_LON-36.4,-0.347368793012444,4200,deep
LAT35.6_LON-36.8,-0.34715977235215534,4200,deep
LAT35.6_LON-37.0,-0.345432151838894,4200,deep
LAT35.6_LON-37.2,-0.35128671865997324,4200,deep
LAT35.6_LON-37.3,-0.3496797477597976,4200,deep
LAT35.6_LON-37.4,-0.34526613246134813,4200,deep
LAT35.6_LON-37.5,-0.3490934866011667,4200,deep
LAT35.6_LON-37.6,-0.34807936969973685,4200,deep
LAT35.6_LON-37.8,-0.34509097187633364,4200,deep
LAT35.6_LON-38.0,-0.34910598715562063,4200,deep
LAT35.6_LON-38.1,-0.35462003783373597,4200,deep
LAT35.6_LON-38.4,-0.3455785613077716,4200,deep
LAT35.6_LON-38.5,-0.34543819891097455,4200,deep
LAT35.6_LON-38.6,-0.3493326698531457,4200,deep
LAT35.6_LON-38.9,-0.3468921499526935,4200,deep
LAT35.6_LON-39.0,-0.34543446487129775,4200,deep
LAT35.6_LON-39.3,-0.34398037706541523,4200,deep
LAT35.6_LON-39.4,-0.3486337739772172,4200,deep
LAT35.6_LON-39.5,-0.34895837140751684,4200,deep
LAT35.6_LON-39.6,-0.3500540061245566,4200,deep
LAT35.6_LON-39.9,-0.3481320236534562,4200,deep
LAT35.7_LON-30.0,-0.35617315862279103,4200,deep
LAT35.7_LON-30.1,-0.3513251576177413,4200,deep
LAT35.7_LON-30.3,-0.3511594603301753,4200,deep
LAT35.7_LON-30.5,-0.3524540791162504,4200,deep
LAT35.7_LON-30.6,-0.34512426171486427,4200,deep
LAT35.7_LON-30.9,-0.34909952893423757,4200,deep
LAT35.7_LON-31.3,-0.34549283978059503,4200,deep
LAT35.7_LON-31.4,-0.34652388218021885,4200,deep
LAT35.7_LON-31.7,-0.3492972225464728,4200,deep
LAT35.7_LON-31.8,-0.34508787658005075,4200,deep
LAT35.7_LON-31.9,-0.3516150455050444,4200,deep
LAT35.7_LON-32.0,-0.3501098299806459,4200,deep
LAT35.7_LON-32.1,-0.347171669227589,4200,deep
LAT35.7_LON-32.3,-0.34869386670427066,4200,deep
LAT35.7_LON-32.4,-0.34530026113629303,4200,deep
LAT35.7_LON-32.5,-0.34549920590553407,4200,deep
LAT35.7_LON-32.6,-0.3491304310180794,4200,deep
LAT35.7_LON-32.7,-0.3491425112875537,4200,deep
LAT35.7_LON-32.9,-0.3462707436777061,4200,deep
LAT35.7_LON-33.1,-0.3452211980710927,4200,deep
LAT35.7_LON-33.2,-0.3495772715196303,4200,deep
LAT35.7_LON-33.3,-0.3493328006006043,4200,deep
LAT35.7_LON-33.4,-0.34997128639819963,4200,deep
LAT35.7_LON-33.5,-0.3533926126801018,4200,deep
LAT35.7_LON-33.6,-0.3485879808137147,4200,deep
LAT35.7_LON-33.7,-0.3499713733451983,4200,deep
LAT35.7_LON-33.8,-0.34851639910922416,4200,deep
LAT35.7_LON-33.9,-0.350890472247974,4200,deep
LAT35.7_LON-34.2,-0.35269968696847503,4200,deep
LAT35.7_LON-34.3,-0.35039851791086396,4200,deep
LAT35.7_LON-34.4,-0.3482099230803476,4200,deep
LAT35.7_LON-34.5,-0.35078413125224317,4200,deep
LAT35.7_LON-34.6,-0.34549283978059503,4200,deep
LAT35.7_LON-34.7,-0.34909952893423757,4200,deep
LAT35.7_LON-34.8,-0.35428717415274796,4200,deep
LAT35.7_LON-34.9,-0.3523459691750393,4200,deep
LAT35.7_LON-35.0,-0.3456154755455711,4200,deep
LAT35.7_LON-35.1,-0.35148921368564123,4200,deep
LAT35.7_LON-35.2,-0.3496389830223758,4200,deep
LAT35.7_LON-35.4,-0.35128830568505787,4200,deep
LAT35.7_LON-35.5,-0.34630077680566423,4200,deep
LAT35.7_LON-35.6,-0.3471432133056244,4200,deep
LAT35.7_LON-35.7,-0.347171669227589,4200,deep
LAT35.7_LON-35.8,-0.3521927975825551,4200,deep
LAT35.7_LON-35.9,-0.3490257605188967,4200,deep
LAT35.7_LON-36.0,-0.34793696726346257,4200,deep
LAT35.7_LON-36.1,-0.3494020844148402,4200,deep
LAT35.7_LON-36.9,-0.34921959944144754,4200,deep
LAT35.7_LON-37.1,-0.34878578837575536,4200,deep
LAT35.7_LON-37.2,-0.34615195195575177,4200,deep
LAT35.7_LON-37.3,-0.349669428726979,4200,deep
LAT35.7_LON-37.4,-0.35357746312624067,4200,deep
